Decision,anger,fear,anticipation,trust,surprise,sadness,joy,disgust,positive,negative,Noun 
truthful,0,0.00625,0.00625,0.04375,0.0125,0.00625,0.00625,0,0.06875,0.025,0.217391304
truthful,0.006688963,0.013377926,0.02006689,0.036789298,0.016722408,0.02006689,0.016722408,0.006688963,0.066889632,0.043478261,0.24437299
truthful,0.024691358,0.043209877,0.024691358,0.00617284,0.012345679,0.024691358,0.012345679,0.024691358,0.024691358,0.086419753,0.26993865
truthful,0,0.00952381,0.00952381,0.038095238,0,0.00952381,0.00952381,0,0.038095238,0.00952381,0.229357798
truthful,0.015197568,0.006079027,0.024316109,0.024316109,0.024316109,0.015197568,0.012158055,0.009118541,0.03343465,0.027355623,0.284431138
truthful,0.015151515,0.003030303,0.021212121,0.024242424,0.009090909,0.006060606,0.021212121,0.021212121,0.051515152,0.054545455,0.210365854
truthful,0,0.00952381,0.00952381,0.00952381,0.00952381,0.00952381,0,0.028571429,0.057142857,0.028571429,0.186915888
truthful,0.032258065,0,0.016129032,0.032258065,0.016129032,0.016129032,0.016129032,0.016129032,0.14516129,0.048387097,0.258064516
truthful,0.028169014,0.007042254,0.014084507,0.014084507,0.014084507,0.028169014,0.028169014,0.007042254,0.028169014,0.042253521,0.24137931
truthful,0.01369863,0.016438356,0.04109589,0.038356164,0.01369863,0.019178082,0.030136986,0.010958904,0.065753425,0.024657534,0.22311828
truthful,0.020408163,0.010204082,0.020408163,0.040816327,0.020408163,0.010204082,0.030612245,0.020408163,0.06122449,0.020408163,0.198019802
truthful,0.050955414,0.006369427,0.025477707,0.012738854,0.025477707,0.025477707,0.012738854,0.01910828,0.038216561,0.063694268,0.184713376
truthful,0.012195122,0.006097561,0.024390244,0.036585366,0.018292683,0.018292683,0.036585366,0.018292683,0.06097561,0.036585366,0.178571429
truthful,0.006493506,0,0.025974026,0.019480519,0,0,0.019480519,0,0.032467532,0.012987013,0.301282051
truthful,0.013888889,0,0.027777778,0.041666667,0.013888889,0.013888889,0.027777778,0.020833333,0.0625,0.048611111,0.25
truthful,0,0,0.044444444,0.022222222,0,0,0.066666667,0,0.066666667,0,0.234042553
truthful,0,0,0.030612245,0.020408163,0,0,0.010204082,0,0.051020408,0,0.265306122
truthful,0.004830918,0.009661836,0.004830918,0.033816425,0.009661836,0.009661836,0.014492754,0,0.053140097,0.024154589,0.222222222
truthful,0.017421603,0.017421603,0.034843206,0.034843206,0.020905923,0.020905923,0.027874564,0.013937282,0.055749129,0.031358885,0.204697987
truthful,0.012269939,0,0.018404908,0.018404908,0.012269939,0.006134969,0.030674847,0,0.055214724,0.012269939,0.260606061
truthful,0.010752688,0.010752688,0.021505376,0.02688172,0.010752688,0.010752688,0.005376344,0.005376344,0.016129032,0.010752688,0.243243243
truthful,0.016853933,0.005617978,0.016853933,0.028089888,0.016853933,0.016853933,0.02247191,0,0.039325843,0.039325843,0.220338983
truthful,0.015503876,0.007751938,0.031007752,0.031007752,0.007751938,0.015503876,0.03875969,0.015503876,0.069767442,0.023255814,0.294573643
truthful,0.012658228,0.025316456,0.037974684,0.012658228,0,0,0,0,0.037974684,0.037974684,0.265822785
truthful,0.011764706,0.023529412,0.023529412,0,0,0.023529412,0,0.011764706,0,0.035294118,0.223529412
truthful,0.008333333,0.008333333,0,0.025,0,0.008333333,0.008333333,0.008333333,0.05,0.033333333,0.214876033
truthful,0.010526316,0.010526316,0.052631579,0.052631579,0.042105263,0.010526316,0.063157895,0.010526316,0.073684211,0.031578947,0.221052632
truthful,0,0.01,0.04,0.06,0.01,0.01,0.06,0,0.1,0.03,0.26
truthful,0.023255814,0.015503876,0.023255814,0.03875969,0.031007752,0.03875969,0.023255814,0.023255814,0.07751938,0.046511628,0.229007634
truthful,0.00625,0.00625,0.05625,0.0375,0.04375,0,0.05625,0,0.09375,0.00625,0.202453988
truthful,0.064220183,0.036697248,0.009174312,0,0.009174312,0.018348624,0,0.055045872,0.009174312,0.091743119,0.254545455
truthful,0.03125,0,0,0,0,0.015625,0,0.03125,0.015625,0.046875,0.234375
truthful,0,0,0.012738854,0.025477707,0.012738854,0.01910828,0.01910828,0,0.038216561,0.01910828,0.234567901
truthful,0,0,0.02173913,0.065217391,0,0,0.02173913,0,0.076086957,0.02173913,0.287234043
truthful,0.016528926,0.008264463,0.016528926,0.016528926,0.008264463,0.008264463,0.008264463,0.008264463,0.049586777,0.024793388,0.243902439
truthful,0.011627907,0.023255814,0.01744186,0.029069767,0,0.023255814,0.011627907,0.023255814,0.069767442,0.052325581,0.217142857
truthful,0,0,0.032967033,0.049450549,0.027472527,0.016483516,0.032967033,0.005494505,0.076923077,0.027472527,0.208791209
truthful,0.011494253,0.011494253,0.011494253,0.017241379,0.017241379,0.022988506,0.011494253,0.005747126,0.017241379,0.045977011,0.226744186
truthful,0.005617978,0.005617978,0.028089888,0.033707865,0.011235955,0,0.02247191,0.005617978,0.033707865,0.011235955,0.208791209
truthful,0,0,0.016393443,0.024590164,0.016393443,0,0.016393443,0.008196721,0.024590164,0.032786885,0.219512195
truthful,0.004310345,0.010775862,0.017241379,0.021551724,0.015086207,0.010775862,0.012931034,0.002155172,0.047413793,0.021551724,0.225108225
truthful,0.057471264,0.022988506,0,0,0,0.034482759,0,0.022988506,0,0.068965517,0.25
truthful,0.017094017,0,0.025641026,0.051282051,0.025641026,0,0.05982906,0,0.094017094,0.017094017,0.231404959
truthful,0,0.005494505,0.027472527,0.027472527,0.016483516,0.016483516,0.016483516,0.032967033,0.038461538,0.043956044,0.300546448
truthful,0,0,0.033333333,0.05,0.016666667,0,0.022222222,0.005555556,0.033333333,0.016666667,0.261111111
truthful,0,0.01025641,0.035897436,0.020512821,0.025641026,0,0.035897436,0,0.046153846,0.015384615,0.24742268
truthful,0,0.013422819,0.040268456,0.013422819,0.006711409,0.006711409,0.013422819,0.006711409,0.033557047,0.020134228,0.26
truthful,0.007352941,0,0.022058824,0.022058824,0,0,0.007352941,0.007352941,0.036764706,0.022058824,0.260869565
truthful,0.014245014,0.011396011,0.022792023,0.034188034,0.011396011,0.025641026,0.028490028,0.011396011,0.068376068,0.025641026,0.247887324
truthful,0.008547009,0.017094017,0.025641026,0.042735043,0.008547009,0.025641026,0.017094017,0.008547009,0.05982906,0.025641026,0.268907563
truthful,0.007142857,0.007142857,0.028571429,0.035714286,0.007142857,0.007142857,0.021428571,0,0.028571429,0.035714286,0.253521127
truthful,0.007142857,0.014285714,0.007142857,0.021428571,0.010714286,0.014285714,0.021428571,0.007142857,0.032142857,0.025,0.239285714
truthful,0.025641026,0.012820513,0.012820513,0,0,0.025641026,0,0.012820513,0.012820513,0.025641026,0.24691358
truthful,0.008403361,0.008403361,0.008403361,0.016806723,0,0,0,0,0,0.008403361,0.268907563
truthful,0.012711864,0.008474576,0.016949153,0.033898305,0.008474576,0.008474576,0.021186441,0.012711864,0.063559322,0.029661017,0.23628692
truthful,0.027624309,0.005524862,0.005524862,0.011049724,0,0.005524862,0.005524862,0.005524862,0.033149171,0.044198895,0.20441989
truthful,0.00729927,0.003649635,0.018248175,0.010948905,0.010948905,0.018248175,0.01459854,0.00729927,0.032846715,0.025547445,0.2
truthful,0.00913242,0.00913242,0.03652968,0.03652968,0.01826484,0.01369863,0.01369863,0.01369863,0.03652968,0.01369863,0.218181818
truthful,0.023255814,0.023255814,0.011627907,0.034883721,0,0.023255814,0.023255814,0.011627907,0.069767442,0.046511628,0.261363636
truthful,0.014440433,0,0.0433213,0.046931408,0.018050542,0.010830325,0.036101083,0.007220217,0.054151625,0.036101083,0.203571429
truthful,0.004587156,0.009174312,0.050458716,0.032110092,0.018348624,0.013761468,0.013761468,0.013761468,0.050458716,0.02293578,0.216216216
truthful,0.003968254,0.007936508,0.023809524,0.031746032,0.015873016,0.015873016,0.023809524,0,0.055555556,0.01984127,0.158914729
truthful,0.020408163,0.020408163,0.027210884,0.034013605,0.006802721,0.020408163,0.027210884,0.013605442,0.06122449,0.040816327,0.25170068
truthful,0,0,0.034013605,0.040816327,0.013605442,0.006802721,0.027210884,0,0.047619048,0.013605442,0.203947368
truthful,0.010638298,0.005319149,0.021276596,0.026595745,0.015957447,0.021276596,0.021276596,0.021276596,0.037234043,0.026595745,0.220430108
truthful,0,0.012195122,0.018292683,0.012195122,0,0.018292683,0.006097561,0,0.048780488,0.036585366,0.259259259
truthful,0.010416667,0.03125,0.020833333,0.020833333,0.010416667,0.010416667,0.010416667,0.020833333,0.052083333,0.041666667,0.202020202
truthful,0.004672897,0,0.028037383,0.023364486,0.014018692,0,0.018691589,0.009345794,0.051401869,0.004672897,0.197183099
truthful,0.014814815,0.014814815,0.022222222,0.022222222,0.007407407,0.014814815,0.022222222,0.007407407,0.022222222,0.02962963,0.281481482
truthful,0.017241379,0.011494253,0.028735632,0.017241379,0.011494253,0.022988506,0.017241379,0.011494253,0.057471264,0.028735632,0.185393258
truthful,0,0.011764706,0.011764706,0.023529412,0.011764706,0.035294118,0.011764706,0.011764706,0.047058824,0.035294118,0.258823529
truthful,0.007518797,0,0.007518797,0.030075188,0,0,0.022556391,0.007518797,0.060150376,0.022556391,0.233082707
truthful,0,0.00877193,0.00877193,0.030701754,0.004385965,0.013157895,0.013157895,0,0.039473684,0.01754386,0.242424242
truthful,0,0.011494253,0.045977011,0.068965517,0.022988506,0.034482759,0.034482759,0.011494253,0.057471264,0.045977011,0.193181818
truthful,0,0,0.032967033,0.043956044,0.010989011,0,0.032967033,0.010989011,0.054945055,0.010989011,0.340206186
truthful,0.02919708,0.01459854,0.01459854,0.02919708,0.00729927,0.02189781,0.00729927,0.02919708,0.03649635,0.051094891,0.297101449
truthful,0.004975124,0.009950249,0.029850746,0.019900498,0.004975124,0.009950249,0.014925373,0.004975124,0.034825871,0.019900498,0.235
truthful,0.015873016,0.015873016,0.047619048,0.03968254,0.007936508,0.015873016,0,0.007936508,0.079365079,0.023809524,0.276923077
truthful,0.01,0.005,0,0.02,0,0.01,0.005,0.035,0.04,0.04,0.232673267
truthful,0,0.006451613,0,0.012903226,0,0.006451613,0,0,0.012903226,0.012903226,0.278481013
truthful,0.014705882,0.009803922,0.019607843,0.024509804,0.014705882,0.019607843,0,0.009803922,0.024509804,0.049019608,0.226415094
truthful,0.015151515,0.005050505,0.015151515,0.035353535,0.005050505,0.005050505,0.02020202,0.015151515,0.060606061,0.03030303,0.223350254
truthful,0,0,0,0.02,0,0.02,0,0,0.02,0.06,0.34
truthful,0,0,0.048192771,0.024096386,0.012048193,0,0.024096386,0,0.024096386,0,0.144578313
truthful,0.0125,0.00625,0.025,0.01875,0.025,0.00625,0.03125,0.00625,0.06875,0.0125,0.298136646
truthful,0.007633588,0.007633588,0.030534351,0.038167939,0.030534351,0.007633588,0.030534351,0.007633588,0.045801527,0.015267176,0.25
truthful,0,0,0,0.013157895,0,0.013157895,0,0.039473684,0.039473684,0.039473684,0.329113924
truthful,0.011049724,0.005524862,0.038674033,0.022099448,0.011049724,0.016574586,0.022099448,0.011049724,0.033149171,0.038674033,0.178378378
truthful,0.038095238,0.019047619,0.057142857,0.057142857,0.057142857,0.019047619,0.028571429,0.019047619,0.104761905,0.047619048,0.396226415
truthful,0.003703704,0.007407407,0.025925926,0.022222222,0.011111111,0.007407407,0.018518519,0,0.048148148,0.014814815,0.233576642
truthful,0.008888889,0.004444444,0.048888889,0.031111111,0.022222222,0.004444444,0.026666667,0.013333333,0.044444444,0.022222222,0.222222222
truthful,0,0,0.0234375,0.0234375,0.0234375,0,0.0234375,0,0.0390625,0.03125,0.19379845
truthful,0.010309278,0.010309278,0.020618557,0.020618557,0.041237113,0.030927835,0.010309278,0.010309278,0.051546392,0.030927835,0.224489796
truthful,0.011764706,0.011764706,0.035294118,0.023529412,0.023529412,0.023529412,0.011764706,0.011764706,0.047058824,0.023529412,0.211764706
truthful,0.005882353,0,0.017647059,0.041176471,0.005882353,0.023529412,0.011764706,0.005882353,0.064705882,0.035294118,0.265060241
truthful,0.015151515,0.03030303,0.060606061,0.015151515,0.022727273,0.03030303,0.015151515,0.007575758,0.060606061,0.037878788,0.203007519
truthful,0.013157895,0.013157895,0.00877193,0.026315789,0.004385965,0.01754386,0.00877193,0.00877193,0.039473684,0.030701754,0.220720721
truthful,0.007352941,0,0.022058824,0.022058824,0.007352941,0,0.022058824,0,0.044117647,0.007352941,0.184397163
truthful,0.004081633,0.008163265,0.016326531,0.032653061,0.012244898,0.008163265,0.020408163,0.036734694,0.044897959,0.048979592,0.257028112
truthful,0,0,0.028985507,0.043478261,0.02173913,0,0.028985507,0,0.036231884,0.007246377,0.326086957
truthful,0.016129032,0.005376344,0.024193548,0.032258065,0.02688172,0.01344086,0.021505376,0.016129032,0.034946237,0.029569892,0.242666667
truthful,0.007042254,0.007042254,0.007042254,0.021126761,0.007042254,0.007042254,0.007042254,0.007042254,0.049295775,0.042253521,0.201388889
truthful,0,0.004484305,0.031390135,0.022421525,0.013452915,0,0.01793722,0,0.044843049,0.013452915,0.211453745
truthful,0.013157895,0.013157895,0,0.013157895,0,0.013157895,0,0.013157895,0.052631579,0.039473684,0.181818182
truthful,0.013636364,0.009090909,0.018181818,0.072727273,0,0.018181818,0.018181818,0,0.059090909,0.018181818,0.218181818
truthful,0.011857708,0.015810277,0.019762846,0.007905138,0.003952569,0.015810277,0.007905138,0.011857708,0.023715415,0.027667984,0.220883534
truthful,0.017241379,0.017241379,0.040229885,0.034482759,0.017241379,0.017241379,0.017241379,0.017241379,0.051724138,0.057471264,0.215909091
truthful,0,0.005747126,0.028735632,0.028735632,0.022988506,0,0.034482759,0,0.063218391,0,0.331395349
truthful,0.011627907,0.01744186,0.029069767,0.046511628,0.01744186,0.011627907,0.040697674,0.011627907,0.069767442,0.01744186,0.197740113
truthful,0,0,0.034883721,0.058139535,0.034883721,0,0.034883721,0,0.093023256,0.011627907,0.265060241
truthful,0.00621118,0.00310559,0.027950311,0.034161491,0.01863354,0,0.01552795,0.00931677,0.059006211,0.01863354,0.26006192
truthful,0.019498607,0.022284123,0.011142061,0.022284123,0.005571031,0.016713092,0.013927577,0.008356546,0.022284123,0.058495822,0.327777778
truthful,0.011235955,0.011235955,0.02247191,0.011235955,0,0.011235955,0.011235955,0.011235955,0.02247191,0.011235955,0.197802198
deceptive,0.011904762,0.005952381,0.023809524,0.035714286,0.011904762,0.005952381,0.023809524,0.017857143,0.06547619,0.011904762,0.224852071
deceptive,0.009090909,0.009090909,0.009090909,0.036363636,0.018181818,0.009090909,0.009090909,0.027272727,0.063636364,0.027272727,0.254545455
deceptive,0.019283747,0.013774105,0.049586777,0.027548209,0.016528926,0.024793388,0.013774105,0.022038567,0.044077135,0.055096419,0.207650273
deceptive,0.05,0.03,0.03,0.03,0,0.03,0.03,0.05,0.04,0.05,0.233009709
deceptive,0,0.007246377,0.007246377,0.007246377,0,0,0.007246377,0,0.02173913,0,0.235714286
deceptive,0.014184397,0.014184397,0.028368794,0.014184397,0.007092199,0.007092199,0.021276596,0.014184397,0.035460993,0.04964539,0.181818182
deceptive,0.019455253,0.015564202,0.027237354,0.046692607,0.011673152,0.019455253,0.035019455,0.023346304,0.070038911,0.062256809,0.275193798
deceptive,0.034782609,0.017391304,0.052173913,0.034782609,0.008695652,0.017391304,0.026086957,0.026086957,0.052173913,0.043478261,0.295652174
deceptive,0.018518519,0.010582011,0.023809524,0.031746032,0.015873016,0.021164021,0.015873016,0.007936508,0.042328042,0.042328042,0.207349081
deceptive,0,0,0.024,0.048,0.016,0.016,0.04,0.008,0.08,0.008,0.184
deceptive,0.01734104,0.005780347,0.028901734,0.034682081,0.005780347,0.005780347,0.023121387,0.01734104,0.028901734,0.028901734,0.203389831
deceptive,0,0,0,0.014285714,0,0,0,0,0.042857143,0,0.267605634
deceptive,0,0,0,0.041666667,0,0,0.041666667,0.020833333,0.083333333,0.020833333,0.142857143
deceptive,0.027522936,0.032110092,0.027522936,0.02293578,0.018348624,0.02293578,0.009174312,0.02293578,0.036697248,0.032110092,0.221719457
deceptive,0,0.018518519,0,0,0,0,0,0,0.018518519,0,0.254545455
deceptive,0.035460993,0.042553191,0.021276596,0.021276596,0.021276596,0.035460993,0.007092199,0.028368794,0.035460993,0.056737589,0.274647887
deceptive,0.015686275,0.007843137,0.015686275,0.031372549,0.003921569,0.007843137,0.02745098,0.023529412,0.047058824,0.035294118,0.2
deceptive,0.05,0.041666667,0.008333333,0.016666667,0,0.05,0,0.041666667,0.033333333,0.05,0.258333333
deceptive,0.01980198,0.01980198,0.01980198,0.00990099,0,0.02970297,0.02970297,0.02970297,0.049504951,0.049504951,0.207920792
deceptive,0,0.018987342,0.044303797,0.050632911,0.006329114,0.006329114,0.044303797,0,0.113924051,0.018987342,0.2625
deceptive,0,0,0.025,0.008333333,0.008333333,0,0.016666667,0.008333333,0.025,0.05,0.235772358
deceptive,0.007246377,0,0.018115942,0.02173913,0.003623188,0.010869565,0.007246377,0.010869565,0.018115942,0.032608696,0.21942446
deceptive,0,0,0.048780488,0.036585366,0.024390244,0,0.036585366,0,0.036585366,0,0.231707317
deceptive,0.02,0.033333333,0.006666667,0.013333333,0.02,0.033333333,0.02,0.053333333,0.02,0.073333333,0.248366013
deceptive,0.014492754,0,0.004830918,0.019323672,0.014492754,0.019323672,0,0.009661836,0.019323672,0.038647343,0.216346154
deceptive,0.006637168,0.008849558,0.026548673,0.022123894,0.008849558,0.011061947,0.013274336,0.008849558,0.037610619,0.024336283,0.229257642
deceptive,0.016172507,0.005390836,0.02425876,0.026954178,0.016172507,0.010781671,0.029649596,0.021563342,0.070080863,0.045822102,0.235135135
deceptive,0.017094017,0.025641026,0.017094017,0.034188034,0.008547009,0.017094017,0.025641026,0.025641026,0.051282051,0.034188034,0.239316239
deceptive,0.028301887,0.028301887,0.009433962,0.009433962,0.009433962,0,0,0.009433962,0.028301887,0.056603774,0.277777778
deceptive,0.023668639,0.00591716,0.023668639,0.041420118,0.029585799,0.023668639,0.035502959,0.035502959,0.059171598,0.059171598,0.203488372
deceptive,0.01754386,0.023391813,0.046783626,0.023391813,0.005847953,0.01754386,0.01754386,0.023391813,0.029239766,0.040935673,0.187134503
deceptive,0,0.010752688,0.032258065,0.032258065,0.032258065,0.021505376,0.021505376,0.021505376,0.043010753,0.053763441,0.244680851
