Decision,anger,fear,anticipation,trust,surprise,sadness,joy,disgust,positive,negative
deceptive,0,0,0,0.035714286,0,0.017857143,0.017857143,0,0.035714286,0.035714286
deceptive,0.004938272,0.004938272,0.024691358,0.019753086,0.009876543,0.009876543,0.012345679,0.007407407,0.02962963,0.017283951
deceptive,0.01459854,0.01459854,0.00729927,0.00729927,0,0.01459854,0.01459854,0.02189781,0.02189781,0.03649635
deceptive,0.005181347,0.010362694,0.010362694,0.031088083,0.010362694,0.010362694,0.015544041,0,0.051813472,0.015544041
deceptive,0,0.008196721,0.032786885,0.024590164,0,0.016393443,0.024590164,0,0.024590164,0.024590164
deceptive,0.029850746,0.02238806,0,0.007462687,0.007462687,0.029850746,0,0.014925373,0.014925373,0.059701493
deceptive,0,0,0.027027027,0.040540541,0.013513514,0.054054054,0.027027027,0,0.054054054,0.013513514
deceptive,0.014285714,0.014285714,0,0.014285714,0,0.028571429,0.014285714,0.014285714,0.042857143,0.028571429
deceptive,0.009615385,0,0.004807692,0.014423077,0,0.014423077,0.014423077,0.028846154,0.038461538,0.033653846
deceptive,0.007462687,0.014925373,0.014925373,0.037313433,0.007462687,0.007462687,0.014925373,0.007462687,0.059701493,0.007462687
deceptive,0,0,0.009345794,0.009345794,0.009345794,0,0.018691589,0,0.037383178,0.009345794
deceptive,0.006644518,0.006644518,0.019933555,0.019933555,0.013289037,0.023255814,0.013289037,0.009966777,0.019933555,0.026578073
deceptive,0.013333333,0,0,0.026666667,0,0.013333333,0.013333333,0.013333333,0.04,0.013333333
deceptive,0.020289855,0.008695652,0.014492754,0.014492754,0.008695652,0.014492754,0.014492754,0.023188406,0.028985507,0.037681159
deceptive,0.011494253,0.011494253,0.016091954,0.020689655,0.004597701,0.002298851,0.009195402,0.006896552,0.022988506,0.034482759
deceptive,0.010600707,0.007067138,0.024734982,0.014134276,0.003533569,0,0.014134276,0.021201413,0.03180212,0.035335689
deceptive,0.006622517,0,0.013245033,0.006622517,0,0,0,0.006622517,0.006622517,0.013245033
deceptive,0,0,0.027777778,0.034722222,0.013888889,0,0.027777778,0,0.034722222,0
deceptive,0,0.016666667,0.016666667,0.033333333,0,0.016666667,0.033333333,0,0.033333333,0.016666667
deceptive,0.011764706,0.007843137,0.023529412,0.011764706,0.011764706,0.003921569,0.011764706,0,0.047058824,0.023529412
deceptive,0,0.006493506,0.019480519,0.012987013,0.012987013,0.006493506,0.012987013,0.006493506,0.032467532,0.012987013
deceptive,0.012987013,0,0.012987013,0.012987013,0.012987013,0.025974026,0.025974026,0.012987013,0.025974026,0.012987013
deceptive,0.007874016,0.007874016,0.007874016,0.015748031,0,0.015748031,0.007874016,0.007874016,0.031496063,0.023622047
deceptive,0.007633588,0,0.030534351,0.022900763,0.007633588,0.007633588,0.030534351,0,0.045801527,0.015267176
deceptive,0.008264463,0,0.041322314,0.024793388,0.016528926,0.008264463,0.024793388,0.008264463,0.049586777,0.008264463
deceptive,0.007092199,0.007092199,0.028368794,0.063829787,0.007092199,0.007092199,0.014184397,0,0.070921986,0.014184397
deceptive,0.011627907,0.011627907,0.034883721,0.034883721,0.034883721,0.011627907,0.034883721,0.023255814,0.034883721,0.023255814
deceptive,0.015384615,0.003846154,0.034615385,0.034615385,0.019230769,0.007692308,0.023076923,0.019230769,0.05,0.015384615
